# maelstrom - GimmeMotifs version 0.16.1
# method: mwu with motif score
# motif table: /media/ia1014/2011CBA352BBC48B/ipek/K27ac_at_FOXg1_peaks_maelstrom.out/motif.nr.score.txt.gz
# activity values: BH-corrected -log10 Mann-Whitney U p-value
	cluster_1	cluster_2	cluster_3	cluster_4
GM.5.0.C2H2_ZF.0132	36.64258458847238	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0056	2.056649384867141	-0.0	-0.0	2.5592748845461224
GM.5.0.HSF.0009	2.7871707704893494	0.38960321451693947	-0.0	-0.0
GM.5.0.Unknown.0072	0.09015222192301613	-0.0	1.1760209972590188	-0.0
GM.5.0.C2H2_ZF.0177	5.8956604304054085	0.4055241433338547	-0.0	-0.0
GM.5.0.Nuclear_receptor.0095	11.532452180250317	-0.0	2.538535993966903	-0.0
GM.5.0.Homeodomain.0053	-0.0	-0.0	0.7953917036397652	3.691608489292313
GM.5.0.Nuclear_receptor.0059	-0.0	-0.0	-0.0	18.637809667157462
GM.5.0.Unknown.0065	-0.0	-0.0	44.24493320822882	28.508262250835937
GM.5.0.C2H2_ZF.0216	-0.0	1.6837686040162547	1.7707643365149492	0.6596553676445787
GM.5.0.Unknown.0127	-0.0	0.309338057087535	0.3597982582872343	0.0661439207090938
GM.5.0.bZIP.0084	3.1455506697867355	0.12577438325049606	-0.0	-0.0
GM.5.0.Mixed.0005	7.700451856409903	-0.0	2.1486506762793867	-0.0
GM.5.0.C2H2_ZF.0154	-0.0	1.8851163947391267	0.6074963841320756	-0.0
GM.5.0.C2H2_ZF.0236	-0.0	-0.0	10.515619050974236	2.40807388541413
GM.5.0.C2H2_ZF.0178	112.25363664710873	2.883069320647709	-0.0	-0.0
GM.5.0.Forkhead.0057	6.681442654666204	-0.0	-0.0	-0.0
GM.5.0.bHLH.0078	9.13029078435787	0.7566011125672265	-0.0	-0.0
GM.5.0.Forkhead.0041	-0.0	1.6953421099605184	-0.0	1.9295365452443216
GM.5.0.bZIP.0075	-0.0	6.844669338228157	6.6109738878269955	0.6143035873842304
GM.5.0.Mixed.0109	97.17524183011844	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0283	1.6729992444836768	-0.0	-0.0	15.272465551953328
GM.5.0.C2H2_ZF.0092	-0.0	11.495676826602175	-0.0	-0.0
GM.5.0.C2H2_ZF.0219	-0.0	1.0107215934525957	0.3278267260152923	14.616475403854668
GM.5.0.Mixed.0042	5.52436387923412	0.12069397933913666	-0.0	-0.0
GM.5.0.Mixed.0035	22.977125378907452	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0107	42.69527776930057	-0.0	-0.0	-0.0
GM.5.0.Nuclear_receptor.0102	2.328097390702049	4.1525612475582125	-0.0	-0.0
GM.5.0.GATA.0018	0.3886486025037053	-0.0	-0.0	0.964396231143954
GM.5.0.bZIP.0069	-0.0	0.9657963250143203	0.9372996869397257	0.5009439277234277
GM.5.0.Homeodomain_POU.0018	3.884779209739598	0.019526195299659155	-0.0	-0.0
GM.5.0.Mixed.0022	194.67967072686082	4.008607053568139	-0.0	-0.0
GM.5.0.RFX.0007	1.0448327554648063	0.21305837053737278	-0.0	-0.0
GM.5.0.bHLH.0088	25.790596223631102	-0.0	-0.0	-0.0
GM.5.0.bZIP.0082	-0.0	-0.0	14.598336769272239	10.38728561601125
GM.5.0.Mixed.0105	-0.0	1.0653864309917587	2.848017598884549	0.06881277977934522
GM.5.0.Nuclear_receptor.0050	4.787488319167873	-0.0	-0.0	0.48638289773568155
GM.5.0.Grainyhead.0006	-0.0	3.1192622757074613	2.423801376566748	-0.0
GM.5.0.C2H2_ZF.0106	-0.0	-0.0	3.3851420725825783	0.8356831847314408
GM.5.0.bZIP.0061	3.390271970590605	-0.0	3.641114812973171	-0.0
GM.5.0.Unknown.0193	-0.0	-0.0	-0.0	5.548171461294882
GM.5.0.STAT.0008	-0.0	1.1526028897472833	5.296849891054606	-0.0
GM.5.0.Mixed.0006	2.2193061182242895	-0.0	-0.0	-0.0
GM.5.0.CxxC.0001	38.242602762865985	4.469528453807505	-0.0	-0.0
GM.5.0.Homeodomain.0146	3.622420501458397	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0239	5.694980507894248	-0.0	0.043829384034452384	-0.0
GM.5.0.Unknown.0185	-0.0	2.0647235119302194	0.3317627102633076	0.21513894074930592
GM.5.0.C2H2_ZF.0255	-0.0	-0.0	1.4265442912290485	1.3938861085711447
GM.5.0.SMAD.0018	66.38072508673312	4.658007348721097	-0.0	-0.0
GM.5.0.C2H2_ZF.0192	-0.0	-0.0	1.4479628298750469	0.8128948238014386
GM.5.0.Homeodomain.0184	92.49306204882869	10.057730695231642	-0.0	-0.0
GM.5.0.Homeodomain.0194	21.03363596798311	14.641481021368369	-0.0	-0.0
GM.5.0.Nuclear_receptor.0082	-0.0	-0.0	1.7826615544498912	22.575556229427402
GM.5.0.Mixed.0050	13.071234649339255	0.14567455289866788	-0.0	-0.0
GM.5.0.Grainyhead.0008	-0.0	7.095710393436497	-0.0	0.3751385583695835
GM.5.0.Unknown.0047	18.083098900633914	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0012	-0.0	1.0085186160992061	3.544799838974198	-0.0
GM.5.0.Mixed.0031	48.685073583311045	-0.0	-0.0	-0.0
GM.5.0.Paired_box.0017	12.227363615694403	-0.0	2.3062283366374885	-0.0
GM.5.0.GATA.0022	-0.0	0.07249147653791191	7.179986789522996	8.185579304411776
GM.5.0.Nuclear_receptor.0069	23.217029198975034	-0.0	-0.0	-0.0
GM.5.0.C2H2_ZF.0114	0.5443180639813666	0.04271570911207735	-0.0	-0.0
GM.5.0.C2H2_ZF.0151	7.895453318977719	1.0205532389126006	-0.0	-0.0
GM.5.0.Unknown.0017	-0.0	0.24186278412949777	3.6969391216286662	9.144550999480362
GM.5.0.Grainyhead.0001	-0.0	7.136031988637859	0.6054247585930018	1.7728282413973724
GM.5.0.C2H2_ZF.0087	5.1898419692246005	-0.0	-0.0	-0.0
GM.5.0.Unknown.0044	60.712064412218496	4.89248822979652	-0.0	-0.0
GM.5.0.TEA.0006	1.649355876571557	-0.0	0.45556532835982144	-0.0
GM.5.0.Homeodomain.0044	-0.0	1.410870612914902	0.5548182924211578	0.3307811379839033
GM.5.0.ARID_BRIGHT.0003	0.17167749915842548	-0.0	-0.0	-0.0
GM.5.0.Homeodomain.0165	7.1756776985663455	-0.0	1.2911611455059222	-0.0
GM.5.0.Rel.0007	-0.0	-0.0	8.607537139832234	-0.0
GM.5.0.T-box.0014	-0.0	1.7556604906257562	0.5147861119385668	1.7169095790933009
GM.5.0.T-box.0025	1.376671513462533	-0.0	0.4139706187850104	-0.0
GM.5.0.p53.0009	-0.0	0.9416493760077245	9.300155481031378	28.278803913324722
GM.5.0.C2H2_ZF.0257	-0.0	0.6228710009633371	0.9680682492184329	9.308158093151961
GM.5.0.GATA.0016	-0.0	7.003154137527788	-0.0	-0.0
GM.5.0.Homeodomain.0195	0.9409063791628328	-0.0	0.8488748379320004	-0.0
GM.5.0.Homeodomain.0189	-0.0	-0.0	4.492476454423199	0.047068126232627815
GM.5.0.Unknown.0066	-0.0	0.013877035155520941	2.8590698183840084	10.130720300479775
