	z-score 3' UTR	z-score 5' UTR	z-score Distal Intergenic	z-score Downstream (<1kb)	z-score Downstream (1-2kb)	z-score Downstream (2-3kb)	z-score Exon	z-score Intron	z-score Promoter (<=1kb)	z-score Promoter (1-2kb)	z-score Promoter (2-3kb)	3' UTR % with motif	5' UTR % with motif	Distal Intergenic % with motif	Downstream (1-2kb) % with motif	Downstream (2-3kb) % with motif	Downstream (<1kb) % with motif	Exon % with motif	Intron % with motif	Promoter (1-2kb) % with motif	Promoter (2-3kb) % with motif	Promoter (<=1kb) % with motif
GM.5.0.Homeodomain_POU.0002	-1.5554759917452698	-1.2983479720097593	-0.04286186372007902	-1.983110725301215	0.05797033651519907	-1.9546034015520282	-1.4698679860439494	0.5203889990809093	-0.5977737441818775	-1.3180489791011984	-1.3890989068805732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1140080587817018	1.2974375608173856	0.03144851877476571
GM.5.0.MADS_box.0004	0.47759196719410546	-1.9787224052086883	0.9468451262895858	-0.7202886073034954	-2.112926350224066	-1.9623446657151147	0.3653105013679908	0.8146553884727067	-2.9389400056303505	-1.1728873405986686	1.5708823114625472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422137947380896	1.5893610120012975	0.06289703754953142
GM.5.0.C2H2_ZF.0208	0.2564998525444789	-0.3739562385461768	0.48652656098938424	1.6118212766335742	-0.2708657806926978	-0.3498710579235355	-0.6566726380238063	1.0993138857614908	-1.1022927306109225	0.5387390069315825	0.9644106689315436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.398435648257881	1.1028219266947779	0.012579407509906283
GM.5.0.Mixed.0017	-0.17812285218653548	2.079925163129619	1.1135884628415205	2.2622300057898737	-0.12232888089003334	0.6236068242935602	1.3366227642704176	-0.10637160249297269	0.7438889814230839	0.47980065030303853	2.1763424035597057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9006873666745675	1.2974375608173856	0.06289703754953142
GM.5.0.STAT.0003	0.477249150147147	0.3358749005663876	0.7182038752075702	1.3754066047271019	-0.39842766939598473	0.032059632104818735	-0.1881478546348275	1.0885974103310039	0.06043239788511727	0.13712008192949748	0.14763714823924953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422137947380896	1.4596172559195588	0.056607333794578274
GM.5.0.Sox.0030	1.5106933911019853	0.8215336690643518	0.39020408628686143	-0.31618061305015627	-0.4249291141366019	-0.26021300645399703	1.7404207243609648	1.0821739381761895	-0.5528878466187853	-1.0351983027134217	-0.26924453111133073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5643517421189856	1.6866688290626013	0.025158815019812566
GM.5.0.TEA.0004	-0.14253925770582598	-2.1998700547019423	-2.31348028971212	0.1597321924338867	-1.1058817563520347	0.025862721405186192	-3.1515604369335657	-1.4130241876302583	-0.5223857269014616	0.871370525267027	0.3001630637134227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3747333491348661	1.5893610120012975	0.044027926284671996
GM.5.0.p53.0005	1.13946344495872	1.1355428435613308	1.7327762676049427	1.8364241120154285	0.03286255678282659	1.5986881888371123	0.3023869291008454	1.3223950316312911	0.5600943081543384	-0.12010485307079541	0.9274538659886401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1140080587817018	1.4920531949399933	0.06289703754953142
GM.5.0.Homeodomain.0184	-0.8589388907616196	0.10616098643673347	-1.589126694698079	0.6452005548733722	0.3980196477704885	0.3345071381974211	0.8610187799381882	-1.622624636817307	1.8581735142471847	-0.37701371965233954	-0.5364012160467589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Unknown.0173	0.6359799184011335	0.2527528786185551	-0.5538458976886189	0.9613603444992905	-0.8529331139252323	0.7609190120491081	1.5394720299738502	-0.4425293165313138	2.2982579909922674	1.8843197136882655	0.8175262851535445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5406494429959707	1.265001621796951	0.1195043713441097
GM.5.0.HSF.0006	1.1214610677434462	-0.32972480786471187	-0.09783855507913827	0.43704048763496195	0.5096529085620429	0.5229640861030239	0.4373247724595883	-0.7000023756703116	-0.8570248629173105	-0.6195243212348045	-1.6875955468117938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.995496563166627	0.8433344145313006	0.03144851877476571
GM.5.0.Runt.0006	0.9220602313140718	-0.3783914354702502	-1.4442787525890146	-1.4033320698018779	-1.397767091441893	-0.016739584099041985	0.4946140334167604	-1.3740304186118903	1.308616642227384	0.16063142492095298	-0.2305063273927118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1140080587817018	0.8108984755108661	0.06289703754953142
GM.5.0.C2H2_ZF.0077	1.5829002963612782	0.9556282185749502	-0.12959480978935006	0.2662834053108323	-0.09120012166806361	-0.44792299754180703	1.9732840020966784	0.31068132128720716	1.436682614541945	-0.16723334786049587	1.2396437381673544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7821758710594928	0.9082062925721699	0.06918674130448456
GM.5.0.bZIP.0076	-0.9282518520463097	-0.6256298305058845	1.6534083392842134	1.2270580340585338	1.14793048611517	0.23378355043386284	1.7165492635505093	-0.20131262383358814	0.025748036841777167	0.7127569128612734	-0.21907757885424098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.090305759658687	1.0703859876743431	0.018869111264859427
GM.5.0.C2H2_ZF.0195	-1.9942467900018515	-2.5729967343992577	-0.41805255410984576	-1.3375407456347324	-1.8746712395818224	0.4673873451328036	-2.117240156107735	0.3619516055416672	-2.2424644615222546	-1.3471821898777623	-1.0102827726047425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3510310500118512	1.2974375608173856	0.06918674130448456
GM.5.0.C2H2_ZF.0043	-0.5171410026150758	-0.18718530998286534	-0.52069621750861	0.9378818364142156	0.7499508108619779	-0.5012920239813036	-1.3134044386986454	-0.7937191557004215	1.157908838463323	1.0398802795505684	0.3546685201361096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9480919649205973	0.8108984755108661	0.06918674130448456
GM.5.0.E2F.0008	0.2999230438205092	2.0789057537618754	-0.04926525946117649	1.2388840203530997	-0.10914803281436704	0.3538697898820376	-0.4188130141065576	-0.05911861785848741	1.3372963755131622	-0.9118157198061756	-1.1848178925688935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.042901161412657	1.0703859876743431	0.018869111264859427
GM.5.0.Unknown.0085	0.9176313169051087	2.8590235433035165	1.3008624330620289	1.384063427546104	-0.45302774641748417	-1.2016601530744622	0.3300085310580763	0.9840950754867547	-0.8366826340760045	2.7820783650875978	1.620904786761232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.014695425456269	2.432695426532598	0.025158815019812566
GM.5.0.GATA.0023	-1.7567352070359779	-0.13352608071181446	0.6326963308969141	-1.8319705018723558	-0.20222347623635054	-0.6037428471893809	0.11789730425699821	0.5361549427236214	-2.076371888071037	-1.0408962465509592	-0.6323915573379808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1614126570277317	1.2974375608173856	0.056607333794578274
GM.5.0.Paired_box.0012	1.1177606889661305	0.12952603430690943	1.7450233000535016	0.15625655383734982	2.0188343630956243	2.688451097859139	1.05278782579919	1.7380662951687762	-0.296035363369101	-0.7976378766353652	1.3638538583768391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.090305759658687	1.3947453778786896	0.03144851877476571
GM.5.0.Mixed.0041	-1.1597113864793738	0.41087741706687675	0.5723884951395382	0.5897085006830622	0.1793606897212336	-0.06786342459307117	0.17464140599484815	0.8301962469218157	0.5470192993452266	-0.24647399162525935	0.6605281751753507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.796871296515762	3.697697048329549	0.06289703754953142
GM.5.0.Mixed.0049	1.7642922372027288	0.08567327796758996	-0.7156343608164597	-0.0629540006057306	0.15443371768674588	0.5858293890964208	0.7236821179403394	-0.6099409295310156	0.7529762536954401	0.7405812529129142	1.0981289301473598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1140080587817018	1.167693804735647	0.044027926284671996
GM.5.0.SAND.0005	0.5593229229896018	-0.9199451095702232	-1.8135623897268542	-1.2709758522350112	-1.3171403222960045	-1.079023873635346	-0.7203603669969342	-2.065590250931188	1.959823815680362	1.747437501550345	-0.5889975008079912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.085802322825314	1.7191047680830358	0.07547644505943771
GM.5.0.GATA.0031	1.9490149795146763	1.3604381000654717	3.045481617575562	1.5476350193076587	2.005911137405067	1.0155212098982904	1.5538862112604872	3.3775539949869375	-1.4906006595599	0.8680731208215767	1.9950550924915262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6783598009006875	2.0759000973078168	0.08176614881439084
GM.5.0.Homeodomain.0148	0.7779402783315796	-1.115826123213837	-0.42062704648423965	0.680302959473673	-0.14069781441557266	-0.5546844420355552	0.7869492080682968	0.20294951953874235	1.1637440718801575	0.45953220127728206	0.08140426668741699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9480919649205973	1.3298734998378203	0.05031763003962513
GM.5.0.C2H2_ZF.0303	-0.24141843023036524	-2.2073419802542453	-1.2902194362803396	-1.8063656888666018	-1.2297198876928468	-0.49746947834079686	-1.8544874680546073	-2.35989710110718	1.2515469973778957	1.699786016512738	-1.0229781061418546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4458402465039109	1.3623094388582548	0.12579407509906285
GM.5.0.Nuclear_receptor.0128	-0.961544226185726	-0.046367552572808966	0.3598148935218575	-1.1711650432868577	-0.3697656209191065	-0.4697957944996809	-0.17348056897617806	1.1182782748438433	-1.328660129171363	-0.9684413586203322	0.8196754571971309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2799241526428065	1.2325656827765163	0.044027926284671996
GM.5.0.Myb_SANT.0006	1.5065832460237523	1.0131073188759958	-0.012537012644841118	-0.2604629321462742	1.5610710395644107	1.7092427074257064	1.4630415804376795	0.42325820440133166	2.3222544171782156	2.6451887899404367	0.3693741738548756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6828632377340602	1.5569250729808628	0.044027926284671996
GM.5.0.Paired_box.0022	1.4430629397174408	1.4445133255108296	-0.5879249429044516	0.874388311430515	0.3291893206106894	-0.5766031582192589	0.08014517162949103	-0.4956865443793617	1.7191061354370227	-0.19247305156916472	-0.08545498105779452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7584735719364778	1.0379500486539084	0.037738222529718854
GM.5.0.Homeodomain.0160	-1.680845789133547	0.04751676622683604	-1.0580149759034103	-0.703444861823646	0.42194524714095644	-0.9260300935284982	-1.3776243399363863	-0.3753334804360517	0.2215366727966948	-0.47383493801147064	-0.10191124069567158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9243896657975823	1.1352578657152124	0.044027926284671996
GM.5.0.bHLH.0094	-0.6047555297738423	-0.06606322983738933	-2.11112561439167	-0.3118441092845855	-0.9679569537297236	-1.1415681640565554	-1.074533062382558	-1.4040374611378723	1.9395041292229387	2.5846886415447328	-0.4572691627424524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.085802322825314	1.7515407071034705	0.17611170513868799
GM.5.0.Unknown.0014	-0.2212808537585545	-0.8282706968211363	0.8265624934885087	0.7697200595721283	-0.9296832209165218	1.770529695734405	1.130642750902266	2.2017927022737442	-1.4656185799374462	0.1465749403968696	0.8054461729401192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1377103579047168	1.0379500486539084	0.05031763003962513
GM.5.0.Ets.0031	0.2607936290000517	0.6135792511934399	-1.2624683588259373	-0.7300973123164369	0.49227278056479273	-0.8591472372896015	1.490935606964168	-1.2137371944710313	0.6914956149673855	0.8984030491202621	0.7716314737974734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4650391087935533	1.9461563412260785	0.17611170513868799
GM.5.0.Unknown.0175	2.534094897301707	2.619871967787984	2.2399819267764376	1.8297050881430654	1.9546339103194617	2.4874611189917393	2.5210935521404263	2.1086650908040054	0.9267584509845334	-1.2437063979685898	0.05877938063087252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1140080587817018	1.3947453778786896	0.05031763003962513
GM.5.0.Mixed.0034	0.7526555436198475	2.1916950488203275	-0.3440730297444304	0.11298096862086539	0.3210581681953817	-0.0582916524207151	1.230206352814508	-0.418903929517518	1.6421898869931497	-0.5699691699131264	-0.9403672782015656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9717942640436122	1.167693804735647	0.07547644505943771
GM.5.0.Unknown.0070	-0.890199956392262	0.04446955561252166	0.7143577425350024	-1.2254566142997096	0.27596255851986157	0.07891783249094594	-0.9368784714984321	-1.1063510257308347	-0.9918065381191573	-1.0301951302420351	-1.1841726156842145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1614126570277317	1.2001297437560816	0.06289703754953142
GM.5.0.IRF.0019	-1.010197866591959	1.8069411530383819	1.3388660651865805	1.494338229210192	-0.013009922766801234	0.3969019810700825	0.001692323352761952	1.4216120170155848	0.06048501370033734	1.2148101917062504	-0.6789829787647622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5169471438729556	1.167693804735647	0.037738222529718854
GM.5.0.bZIP.0043	-0.2044767034245111	0.7011277325186465	0.19242421216975536	-0.40386999980134675	-0.13412001032345802	1.1768567576532203	-0.5223169569516433	-0.3337144201893762	0.9855415098195249	-1.5588620032846174	-0.42051269159700694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4695425456269258	1.7839766461239055	0.06918674130448456
GM.5.0.RFX.0011	-0.2738141682515307	0.47064758258292294	0.7703299157963378	1.320474345166434	0.6957391851133443	2.1372211420616276	1.6791482249378897	0.4588235857515365	0.5269673196665862	-0.5723344715666159	-0.9854834492454712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.042901161412657	1.0703859876743431	0.05031763003962513
GM.5.0.C2H2_ZF.0143	0.4052599400941409	1.3839538190058538	1.851408501678059	0.03391506719705361	-0.029591503333810002	-1.3293033859935335	1.5399759643789186	1.4767657327182693	-0.8069424086129671	-0.0054797190871152986	0.7519197506144141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1095046219483287	1.9461563412260785	0.08805585256934399
GM.5.0.C2H2_ZF.0150	1.716088730674873	-0.5471739381775993	-0.10620163446151394	-0.805766667047371	-0.6339640820580741	1.357065256930804	0.9083080089104578	0.5590221459997211	-0.819863191077871	1.544835511265434	1.0078653451280688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493244844749941	1.7515407071034705	0.06289703754953142
GM.5.0.C2H2_ZF.0183	0.5177883350490476	0.3584175821261916	-1.3107677515750755	-0.8534188560581074	1.5246294713949127	-0.4344419847401949	-0.6193679846306728	-1.3499595782140108	1.6619703387881335	-0.5148621965961925	-0.9681016053967111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.990993126333254	1.6217969510217323	0.13837348260896912
GM.5.0.C2H2_ZF.0162	1.8453924258646883	0.39992944036440187	1.581981015783097	0.5224275947209461	-0.9404260578962843	-0.3360537937877848	1.4254397535036107	1.4569529686762943	-1.7733106750702894	-0.21714298229344112	1.0146417271129342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6117563403650152	1.265001621796951	0.06289703754953142
GM.5.0.C2H2_ZF.0067	-0.0513793569221489	-2.066884477630474	-3.0608350740277874	-1.747788325946775	0.07206815204218552	-1.6293521004550915	-0.651095929880592	-2.299575839960916	0.46386785694659716	1.8654602622030232	0.5053615860589192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.039582839535435	5.02757054816737	0.15724259387382852
GM.5.0.Unknown.0124	-2.6736716663749096	-2.468300642085711	-2.7869288471258633	0.42168160621907463	-1.0037277944380703	-2.343569273232273	-2.508984860391334	-2.524674816359475	0.6459019984849353	-1.507746542007246	-1.321484024196271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Homeodomain.0130	-0.18141743050302775	1.3042106528879307	-0.9113896176949249	0.5919974455317436	1.1711145821884743	-0.4015960504537889	-0.9594661119763708	-0.4419781416598192	0.27989074234511535	1.0006358655106746	1.095420579197322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.73026783598009	1.5893610120012975	0.07547644505943771
GM.5.0.C2H2_ZF.0316	-0.9600793412352296	-1.6102292178815993	0.10238419760799566	-2.2430615787146766	-1.0248505350938686	1.7103733419580072	-2.4836549956204057	0.3551583946515786	-2.148243460943237	1.4072533332834192	-0.09017316668919104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6354586394880304	1.2325656827765163	0.056607333794578274
GM.5.0.Mixed.0024	-1.3537037716848288	-0.9625039563250117	0.42293872815007993	-1.2913567172346971	-1.264713329666216	-1.7723319370186048	-1.1098319096574065	0.15665743102937552	-0.5123668971798935	-1.25360939704905	-0.8576931219984802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2325195543967766	1.1352578657152124	0.018869111264859427
GM.5.0.Myb_SANT.0009	0.7844522516013978	0.0666021174324806	-1.632742518809951	-1.7865001049237328	-2.2256517026265397	-0.7918457386168813	-1.263320512729875	-1.8443974317097411	0.6038112133177957	-0.6616884334498789	-1.2416392536791243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9243896657975823	0.8433344145313006	0.037738222529718854
GM.5.0.C2H2_ZF.0078	0.5684872155698467	0.9025908064490437	1.4336644238188343	-0.03693211175630511	1.8110978881836481	-0.07087636320194954	0.6299433525158719	0.056752065309081175	-0.08051678288611318	0.5787448690326352	1.6138823655054337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2799241526428065	1.6217969510217323	0.044027926284671996
GM.5.0.Unknown.0176	-1.8978646230343754	-0.32102177256502856	-3.29564595658317	-1.7150959907263066	-1.8219844680777377	-1.6943580257914594	-0.6726390131430007	0.037673750074558254	1.753302445353851	-1.0255744812596619	-2.439413249096122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.TBP.0002	1.026925822275631	0.02253870282362381	-0.6643898338395768	0.8573747047856487	1.6087929877727154	0.29619260197103303	-0.27323552652918837	-0.12587744963482841	1.3165402350315536	0.3898943081659477	-0.17986966940021448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Sox.0031	1.010540653134095	0.3855853172718292	-0.11283175570597641	0.889966222686699	2.5655458137486096	0.026474205980553247	-0.01880308824087147	0.018033601932433852	1.4208825146958308	-0.32699232261626004	-0.07224008447585271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.bHLH.0001	0.86384608627264	1.5643429866921101	-0.7697885525736341	1.0103951483258624	0.7537675545473164	0.6382052743109328	0.7173844112345946	0.6108507428083981	2.5078872077967604	-0.7858587381561232	-0.8717971103891148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.THAP_finger.0005	0.8446377940824585	1.624023328628042	-1.3875231145046276	1.17919622339098	0.42719113492679905	0.48092089520561176	1.238332926374862	-0.8507626695432979	1.5075568334063567	2.8281492159907575	0.14684482209526065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.801374733349135	1.0703859876743431	0.14466318636392225
GM.5.0.SMAD.0014	1.294982475859816	0.8756343858527685	0.8104910233757116	1.5890927350317439	-0.15540061483889542	-0.7972238996577361	1.0523661888491989	1.1874147399980266	0.003525948240991964	-0.694565816950629	0.06635382867459035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3273287508888363	1.7515407071034705	0.056607333794578274
GM.5.0.Homeodomain.0079	0.6973752408299954	1.3606453248170016	-0.21554766751247062	0.2956475137023743	0.5674507652391199	0.400407994289067	0.018785225533062423	0.12315792168612746	1.8944398305869796	0.6156778771505902	-1.040169475264034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Nuclear_receptor.0109	1.3678541097153523	0.15995585722640987	-0.6912767248824974	0.6110387975727976	0.1705459484407445	-0.30589492469158647	-0.12783413406285646	0.7519732996009965	0.08115077038750718	1.900859618489618	-0.9866143085698154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4458402465039109	1.2001297437560816	0.044027926284671996
GM.5.0.Unknown.0181	1.7367687097954994	1.0335844838738821	0.9361400122263245	-0.8396066144635521	0.3362159257335831	-0.016410486270493664	1.5564878609657047	1.7891317444508816	-1.4394549825529084	-1.4189461235904866	1.787595028688689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.493244844749941	1.5569250729808628	0.037738222529718854
GM.5.0.Mixed.0029	0.5255398747948479	0.9066893779196685	-1.0863525357296264	-1.227111057966171	-1.8131167489185076	-0.9946713057798119	0.48401902813733316	0.39298186095451365	-0.805812799369894	-0.7238733101826111	-1.0616457794108987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1851149561507466	1.167693804735647	0.06289703754953142
GM.5.0.C2H2_ZF.0317	0.00866113229061967	0.19199171684068278	0.2758803141474338	0.6087217686186907	0.40322712032689173	0.49806389686536956	1.8867112106700508	-0.07923820576319851	1.0076474273538067	-0.6412711461791643	1.0112361779013321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7821758710594928	1.1352578657152124	0.044027926284671996
GM.5.0.bZIP.0089	-0.22453063523195982	0.6989963347357562	-1.6336112952842399	0.4774646183566235	-2.1492513129030812	0.5897748026823549	0.5225733028788437	-1.229526482239188	3.7907185027445847	-0.36542991518436596	-0.6823289056307624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7065655368570753	1.167693804735647	0.1949808164035474
GM.5.0.C2H2_ZF.0035	0.837482143289472	-0.09405738217861055	1.093820475814965	0.2254629452348249	-0.3321678988451238	1.2019832194392062	1.1874296684423833	1.01490022619186	0.15042372597781778	-1.1203100098595764	-0.39308933644270483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9006873666745675	1.1352578657152124	0.08176614881439084
GM.5.0.bZIP.0020	-1.7878572735187912	-1.8225332269481425	-1.3962383971007712	-1.286062489811589	-1.7756775209682818	-1.5535761084404256	-1.3581093091732634	-1.4138824040329954	0.7530827320491559	-1.0089343883063202	-0.9467356427611229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2325195543967766	0.9082062925721699	0.1195043713441097
GM.5.0.Forkhead.0050	-3.431087425160469	-2.2430043331805227	-0.6015364595041698	-0.010023159200805066	-0.8901463659011468	-0.5166499949274609	-2.965718518551371	0.8869539441671358	-2.3086727321823854	-1.0149318137210657	0.11735147988858567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.422137947380896	1.4920531949399933	0.056607333794578274
GM.5.0.Ets.0046	-0.25702710735587586	0.7205561735792406	-1.6176175378829873	-0.05389236650193178	-0.11133412625181448	-0.27306600264423597	0.3379973089425378	-1.6266458413707805	2.9854901636025843	-1.1817681558032163	-1.2298312314394848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Unknown.0208	-0.8551678721455076	1.308212066500929	1.4290792791530325	0.9166937084336364	0.9794975753865804	1.0843368180479267	-0.7899748282597652	1.510951410941087	-1.7000825049404817	0.12704545723391997	1.0396395900139002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3747333491348661	1.0055141096334739	0.06918674130448456
GM.5.0.C2H2_ZF.0173	2.5049524877609337	0.6327034664800505	1.689487946284696	2.1299201706666473	2.2298094726545497	0.04940808343104645	1.0426625498681388	2.6511427726670256	0.47840665289305667	1.0105074664460099	1.6204853653708715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3273287508888363	1.4271813168991243	0.044027926284671996
GM.5.0.E2F.0020	0.37835377388027547	-0.5051907261742066	-1.9209091981942406	-1.1288328680397102	0.3564142132495521	-1.5357593262655076	0.4356875818330543	-1.4270457016381386	0.45742971351416706	1.7203858464209536	-2.6259259662233965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9198862289642096	1.2325656827765163	0.10692496383420341
GM.5.0.ARID_BRIGHT.0007	-0.1303197189911332	0.06344274232708859	-0.005593864229191502	0.08369494901905249	0.006195587393978339	-0.02993709822851827	-0.18208789696992736	0.12146892498193869	-0.48441247590553116	-1.0860888178507537	-1.2903142726124401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.Sox.0025	1.875003318891949	0.9721221610166754	-0.11109858247423815	-0.5188657958319739	1.9286861268518727	-0.3489157531116487	0.4985594359129166	0.016790610978690428	0.29158105749170476	-0.5782413321065623	-1.0618575725165018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.GATA.0012	-1.1470382168165825	-1.0438843021279667	0.9550830560455015	-0.9418411073741324	0.3255107942618239	0.3419848798137016	-0.756323582999196	-0.6021552887420718	-1.0939961345035667	-1.6050769986951243	-1.6107074535411188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.SMAD.0015	1.2673382038685121	-0.04059212367481592	1.886708856705053	1.8940251139736783	1.3080028188294872	-0.11941463437149095	-0.2611267067132769	1.8873655345482254	-0.504057993667646	0.060150851821072826	2.759170861740582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5169471438729556	1.3623094388582548	0.037738222529718854
GM.5.0.AT_hook.0001	0.3997465155649455	-1.1170498899377255	-1.201392277524954	-0.8666528967641977	0.4328424260777615	-1.5712707376034518	-0.9009412550838224	-0.9041226449136109	1.1102110549002984	-0.059055029657203204	-1.09409067081428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GM.5.0.C2H2_ZF.0052	-0.24708015962537952	-0.15080132802716384	-0.005137361843505937	0.04741085840064983	-0.24069634380461216	-0.15540995845085165	1.9429439353080538	0.07088742143990308	1.1988502432477286	0.9891273838141271	-0.6334656653023458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2799241526428065	1.2325656827765163	0.037738222529718854
GM.5.0.bHLH.0085	1.1174632803360376	-0.712925949221266	0.36248720914268107	-2.174138593467997	0.4722860617688324	-0.3136491450142071	0.036818226308801945	0.41759340515361254	-2.5293262626047865	-0.8797598088542948	-0.4868048689290725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5169471438729556	1.7839766461239055	0.056607333794578274
GM.5.0.IRF.0006	-1.0599763479945261	-0.7490863974619383	-0.5008607457296879	1.3771500039824291	0.32752621566656526	0.8739097174364	1.9701268498286755	-0.5262562263355953	1.162478131247076	0.6143776301689492	-0.3833371433245865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8532827684285377	0.8433344145313006	0.037738222529718854
GM.5.0.Homeodomain.0198	-2.508328280081014	-0.09774733389860728	-0.011243003529095451	-2.507686739842776	-2.311380663834633	-1.7175809783227174	-2.616494501894397	-2.1799607544835466	-0.9858191231576171	-1.6075468718809223	-0.49912403223544516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1614126570277317	1.5569250729808628	0.05031763003962513
