ENSMUSG00000022312	7014.860225	0.131477458	0.071940892	0.062774262	0.161683287	Eif3h	atac_loss
ENSMUSG00000022372	450.5773616	0.315505449	0.196004854	0.049608219	0.135480894	Sla	atac_loss
ENSMUSG00000022476	2737.046165	0.160250936	0.100875617	0.094461524	0.217291581	Polr3h	atac_loss
ENSMUSG00000022861	1304.175563	-1.558012119	0.174172525	2.58435E-20	6.07894E-18	Dgkg	atac_loss
ENSMUSG00000022898	3421.399566	0.080965804	0.079307529	0.28389522	0.464486931	Dscr3	atac_loss
ENSMUSG00000023087	2508.368913	0.105610909	0.13887862	0.353377444	0.535327078	Noct	atac_loss
ENSMUSG00000023118	6029.912017	0.190144721	0.107810266	0.063031439	0.162103727	Sympk	atac_loss
ENSMUSG00000023452	1238.715391	0.125486416	0.102938373	0.205586438	0.373892659	Pisd	atac_loss
ENSMUSG00000023967	1999.272502	-0.163036052	0.091649611	0.059470485	0.155470204	Mrps18a	atac_loss
ENSMUSG00000024087	3032.345903	0.008198371	0.128648904	0.945984471	0.9708516	Cyp1b1	atac_loss
ENSMUSG00000024985	448.8046073	0.00488368	0.177601002	0.975230558	0.987038523	Tcf7l2	atac_loss
ENSMUSG00000025172	3.492975649	0.059757056	0.326655058	0.417630215	0	Ankrd2	atac_loss
ENSMUSG00000025213	137.7585347	-0.065422739	0.179421128	0.664522165	0.796363678	Kazald1	atac_loss
ENSMUSG00000025511	2534.883447	-0.488525608	0.119518715	1.31977E-05	0.000154143	Tspan4	atac_loss
ENSMUSG00000025780	4235.510356	0.226987982	0.242712726	0.194124639	0.359940177	Itih5	atac_loss
